age,housingtype,yearly_income,cpf_balance,yearly_expenditure,savings,quality_of_life,disaster_preparedness,retirement_readiness
61,Executive Flat,92000,1312840.0,96000,377200.0,10,10,7
34,Landed Property,80000,414400.0,84000,112000.0,3,1,1
60,5-Room,145000,2037250.0,96000,580000.0,10,10,8
34,Apartment,40000,207200.0,72000,56000.0,1,1,2
53,Landed Property,65000,793650.0,72000,214500.0,6,5,4
30,3-Room Flat,52000,192400.0,72000,52000.0,1,1,4
20,Executive Flat,35000,0.0,8000,0.0,1,3,1
49,Executive Flat,61000,654530.0,60000,176900.0,5,8,2
29,3-Room Flat,40000,133200.0,18000,36000.0,1,2,4
58,Condominium,74000,1007140.0,72000,281200.0,9,10,8
21,4-Room Flat,37000,13690.0,10000,3700.0,1,3,2
26,1&2-Room Flat,45000,99900.0,11000,27000.0,2,1,1
41,Landed Property,133000,1033410.0,72000,279300.0,10,10,10
59,3-Room Flat,136000,1880880.0,72000,530400.0,10,10,10
62,Condominium,59000,854910.0,96000,247800.0,7,4,7
24,3-Room Flat,31000,45880.0,10000,12400.0,1,1,4
20,5-Room,38000,0.0,8000,0.0,1,4,1
32,5-Room,68000,301920.0,96000,81600.0,1,2,1
62,Executive Flat,82000,1188180.0,60000,344400.0,10,7,7
32,4-Room Flat,42000,186480.0,96000,50400.0,1,3,2
63,5-Room,99000,1456290.0,72000,425700.0,10,10,10
24,1&2-Room Flat,48000,71040.0,19000,19200.0,1,1,1
41,Apartment,137000,1064490.0,96000,287700.0,10,10,8
32,Landed Property,65000,288600.0,96000,78000.0,1,1,1
29,3-Room Flat,78000,259740.0,12000,70200.0,4,6,2
42,Apartment,109000,887260.0,96000,239800.0,8,9,10
47,Condominium,63000,629370.0,108000,170100.0,4,7,4
28,4-Room Flat,73000,216080.0,16000,58400.0,3,6,6
20,3-Room Flat,49000,0.0,5000,0.0,1,2,2
33,Apartment,44000,211640.0,84000,57200.0,1,1,4
28,Executive Flat,54000,159840.0,18000,43200.0,2,4,3
47,Condominium,70000,699300.0,96000,189000.0,5,6,8
52,Condominium,147000,1740480.0,96000,470400.0,10,10,10
59,3-Room Flat,87000,1203210.0,96000,339300.0,10,8,10
59,1&2-Room Flat,56000,774480.0,108000,218400.0,5,2,7
22,1&2-Room Flat,45000,33300.0,16000,9000.0,1,1,1
50,5-Room,117000,1298700.0,72000,351000.0,10,10,10
62,Landed Property,111000,1608390.0,96000,466200.0,10,10,10
44,4-Room Flat,132000,1172160.0,72000,316800.0,10,8,9
59,Condominium,108000,1493640.0,60000,421200.0,10,10,9
47,Apartment,78000,779220.0,96000,210600.0,6,3,3
43,Apartment,74000,629740.0,108000,170200.0,4,2,6
64,3-Room Flat,118000,1761740.0,72000,519200.0,10,10,7
51,5-Room,146000,1674620.0,72000,452600.0,10,10,10
44,5-Room,81000,719280.0,96000,194400.0,5,6,5
29,4-Room Flat,40000,133200.0,12000,36000.0,2,5,1
48,Executive Flat,68000,704480.0,72000,190400.0,6,3,4
62,Landed Property,128000,1854720.0,84000,537600.0,10,10,8
49,Landed Property,96000,1030080.0,96000,278400.0,9,10,9
23,4-Room Flat,36000,39960.0,11000,10800.0,1,1,1
50,1&2-Room Flat,104000,1154400.0,60000,312000.0,10,10,8
30,Condominium,59000,218300.0,72000,59000.0,1,1,2
52,3-Room Flat,96000,1136640.0,60000,307200.0,10,10,10
49,1&2-Room Flat,150000,1609500.0,60000,435000.0,10,10,10
64,3-Room Flat,121000,1806530.0,72000,532400.0,10,7,8
26,Executive Flat,59000,130980.0,15000,35400.0,2,1,5
41,Condominium,84000,652680.0,72000,176400.0,6,3,4
23,1&2-Room Flat,39000,43290.0,14000,11700.0,1,4,1
45,1&2-Room Flat,136000,1258000.0,72000,340000.0,10,7,10
42,Condominium,107000,870980.0,84000,235400.0,8,10,10
31,5-Room,46000,187220.0,60000,50600.0,1,2,3
61,Condominium,88000,1255760.0,108000,360800.0,10,10,9
44,5-Room,73000,648240.0,84000,175200.0,5,2,8
31,Apartment,43000,175010.0,72000,47300.0,1,4,4
32,Apartment,64000,284160.0,108000,76800.0,1,1,2
33,Landed Property,79000,379990.0,72000,102700.0,3,1,4
37,5-Room,54000,339660.0,72000,91800.0,2,1,5
50,3-Room Flat,119000,1320900.0,84000,357000.0,10,10,7
64,Landed Property,57000,851010.0,60000,250800.0,8,5,9
57,3-Room Flat,64000,856960.0,72000,236800.0,7,8,9
26,1&2-Room Flat,70000,155400.0,7000,42000.0,3,1,2
55,5-Room,88000,1139600.0,72000,308000.0,10,10,10
24,3-Room Flat,59000,87320.0,11000,23600.0,2,2,2
61,Executive Flat,69000,984630.0,60000,282900.0,9,10,8
47,Landed Property,112000,1118880.0,84000,302400.0,10,10,10
22,Executive Flat,32000,23680.0,9000,6400.0,1,1,3
39,Landed Property,46000,323380.0,96000,87400.0,1,1,1
50,1&2-Room Flat,52000,577200.0,72000,156000.0,4,5,3
34,5-Room,55000,284900.0,108000,77000.0,1,1,1
56,Apartment,76000,1000920.0,60000,273600.0,9,8,8
46,1&2-Room Flat,83000,798460.0,108000,215800.0,6,5,9
26,Executive Flat,71000,157620.0,17000,42600.0,3,1,2
56,3-Room Flat,65000,856050.0,108000,234000.0,6,4,5
21,Executive Flat,48000,17760.0,11000,4800.0,1,2,2
23,Executive Flat,38000,42180.0,15000,11400.0,1,2,1
62,Executive Flat,113000,1637370.0,72000,474600.0,10,10,7
43,Landed Property,75000,638250.0,72000,172500.0,5,5,2
35,1&2-Room Flat,62000,344100.0,96000,93000.0,1,4,1
24,Executive Flat,46000,68080.0,17000,18400.0,1,1,4
64,Condominium,78000,1164540.0,84000,343200.0,10,10,10
51,Landed Property,97000,1112590.0,60000,300700.0,10,10,9
25,3-Room Flat,42000,77700.0,11000,21000.0,1,1,2
39,5-Room,59000,414770.0,84000,112100.0,2,2,1
56,5-Room,106000,1396020.0,60000,381600.0,10,10,10
59,Executive Flat,96000,1327680.0,96000,374400.0,10,7,10
48,Apartment,102000,1056720.0,72000,285600.0,10,8,10
33,Landed Property,65000,312650.0,84000,84500.0,2,4,4
37,4-Room Flat,68000,427720.0,60000,115600.0,4,1,7
52,Apartment,68000,805120.0,72000,217600.0,7,6,4
28,Executive Flat,67000,198320.0,15000,53600.0,3,6,1
57,4-Room Flat,80000,1071200.0,84000,296000.0,9,6,8
37,1&2-Room Flat,51000,320790.0,108000,86700.0,1,3,3
24,1&2-Room Flat,55000,81400.0,6000,22000.0,2,1,2
55,3-Room Flat,150000,1942500.0,108000,525000.0,10,10,10
54,4-Room Flat,96000,1207680.0,72000,326400.0,10,8,9
31,Condominium,45000,183150.0,96000,49500.0,1,2,3
34,Apartment,61000,315980.0,60000,85400.0,2,5,1
53,3-Room Flat,126000,1538460.0,108000,415800.0,10,10,10
24,5-Room,53000,78440.0,12000,21200.0,2,1,4
41,4-Room Flat,80000,621600.0,96000,168000.0,5,3,3
38,Executive Flat,43000,286380.0,84000,77400.0,1,1,1
59,Condominium,79000,1092570.0,108000,308100.0,9,8,10
47,Executive Flat,83000,829170.0,72000,224100.0,7,5,8
34,Landed Property,72000,372960.0,108000,100800.0,2,3,1
37,5-Room,65000,408850.0,72000,110500.0,3,3,1
55,Condominium,147000,1903650.0,96000,514500.0,10,8,7
24,1&2-Room Flat,43000,63640.0,8000,17200.0,1,1,1
56,Landed Property,56000,737520.0,84000,201600.0,5,3,5
49,Landed Property,121000,1298330.0,60000,350900.0,10,10,7
42,Apartment,129000,1050060.0,72000,283800.0,10,10,10
43,4-Room Flat,101000,859510.0,60000,232300.0,9,6,7
44,5-Room,56000,497280.0,60000,134400.0,4,3,7
38,3-Room Flat,77000,512820.0,60000,138600.0,5,4,3
60,Executive Flat,120000,1686000.0,60000,480000.0,10,10,10
36,5-Room,55000,325600.0,96000,88000.0,1,1,1
21,Executive Flat,58000,21460.0,5000,5800.0,1,1,1
63,Apartment,95000,1397450.0,60000,408500.0,10,10,9
37,1&2-Room Flat,44000,276760.0,60000,74800.0,1,1,4
21,Executive Flat,47000,17390.0,14000,4700.0,1,1,4
40,5-Room,55000,407000.0,108000,110000.0,1,1,3
63,5-Room,52000,764920.0,108000,223600.0,5,5,8
24,Executive Flat,53000,78440.0,20000,21200.0,1,4,1
61,Condominium,119000,1698130.0,96000,487900.0,10,7,9
26,3-Room Flat,42000,93240.0,15000,25200.0,1,1,2
39,5-Room,45000,316350.0,96000,85500.0,1,4,3
35,Condominium,59000,327450.0,96000,88500.0,1,1,4
38,Apartment,80000,532800.0,84000,144000.0,4,5,5
53,4-Room Flat,56000,683760.0,96000,184800.0,4,4,4
40,Landed Property,70000,518000.0,72000,140000.0,4,3,7
36,Apartment,46000,272320.0,108000,73600.0,1,1,1
25,4-Room Flat,33000,61050.0,9000,16500.0,1,1,1
54,Executive Flat,59000,742220.0,108000,200600.0,5,2,3
20,1&2-Room Flat,33000,0.0,20000,0.0,1,2,1
32,Executive Flat,73000,324120.0,72000,87600.0,2,3,3
23,5-Room,30000,33300.0,14000,9000.0,1,3,1
57,Executive Flat,118000,1580020.0,84000,436600.0,10,7,9
43,Apartment,72000,612720.0,84000,165600.0,5,3,4
42,1&2-Room Flat,62000,504680.0,84000,136400.0,3,3,6
37,Executive Flat,53000,333370.0,84000,90100.0,1,3,2
47,5-Room,98000,979020.0,60000,264600.0,10,9,9
65,3-Room Flat,102000,1545300.0,108000,459000.0,10,10,7
44,5-Room,87000,772560.0,84000,208800.0,7,9,10
65,3-Room Flat,89000,1348350.0,60000,400500.0,10,7,10
29,Executive Flat,73000,243090.0,19000,65700.0,3,3,1
35,1&2-Room Flat,64000,355200.0,72000,96000.0,2,4,1
45,Apartment,96000,888000.0,72000,240000.0,8,10,8
25,5-Room,41000,75850.0,5000,20500.0,1,1,2
34,Condominium,54000,279720.0,84000,75600.0,1,1,3
20,3-Room Flat,38000,0.0,19000,0.0,1,1,1
26,3-Room Flat,62000,137640.0,8000,37200.0,3,2,1
26,3-Room Flat,64000,142080.0,5000,38400.0,3,6,1
45,Landed Property,132000,1221000.0,96000,330000.0,10,10,10
24,4-Room Flat,50000,74000.0,15000,20000.0,1,1,1
57,5-Room,65000,870350.0,84000,240500.0,7,8,10
58,5-Room,112000,1524320.0,108000,425600.0,10,10,7
57,4-Room Flat,54000,723060.0,72000,199800.0,6,9,5
58,Landed Property,91000,1238510.0,72000,345800.0,10,9,7
24,1&2-Room Flat,40000,59200.0,10000,16000.0,1,1,3
63,4-Room Flat,65000,956150.0,84000,279500.0,8,9,9
44,4-Room Flat,87000,772560.0,108000,208800.0,6,9,7
52,3-Room Flat,114000,1349760.0,72000,364800.0,10,8,10
44,1&2-Room Flat,113000,1003440.0,60000,271200.0,10,8,7
61,Executive Flat,80000,1141600.0,96000,328000.0,10,10,10
54,Executive Flat,118000,1484440.0,108000,401200.0,10,10,10
36,1&2-Room Flat,49000,290080.0,96000,78400.0,1,3,2
44,Executive Flat,113000,1003440.0,72000,271200.0,10,10,8
29,3-Room Flat,74000,246420.0,10000,66600.0,4,7,1
23,4-Room Flat,38000,42180.0,10000,11400.0,1,3,4
62,Executive Flat,81000,1173690.0,84000,340200.0,10,9,9
34,3-Room Flat,70000,362600.0,72000,98000.0,3,1,4
23,4-Room Flat,37000,41070.0,11000,11100.0,1,1,1
63,Apartment,83000,1220930.0,84000,356900.0,10,10,10
37,Landed Property,68000,427720.0,84000,115600.0,3,4,4
49,1&2-Room Flat,98000,1051540.0,72000,284200.0,10,7,8
49,1&2-Room Flat,81000,869130.0,108000,234900.0,6,6,9
46,Condominium,147000,1414140.0,96000,382200.0,10,10,7
38,3-Room Flat,53000,352980.0,72000,95400.0,2,5,5
50,Executive Flat,68000,754800.0,84000,204000.0,6,6,9
53,1&2-Room Flat,57000,695970.0,60000,188100.0,6,8,6
60,Landed Property,70000,983500.0,96000,280000.0,8,5,7
41,Executive Flat,77000,598290.0,84000,161700.0,5,4,2
20,3-Room Flat,51000,0.0,11000,0.0,1,1,2
21,3-Room Flat,60000,22200.0,14000,6000.0,1,3,3
52,Condominium,101000,1195840.0,96000,323200.0,10,8,7
55,4-Room Flat,58000,751100.0,96000,203000.0,5,4,5
47,Apartment,64000,639360.0,60000,172800.0,5,6,5
42,3-Room Flat,59000,480260.0,60000,129800.0,4,3,6
38,Executive Flat,46000,306360.0,60000,82800.0,2,3,1
53,Condominium,127000,1550670.0,84000,419100.0,10,10,9
25,5-Room,35000,64750.0,12000,17500.0,1,4,1
35,Landed Property,79000,438450.0,108000,118500.0,2,1,4
53,Executive Flat,86000,1050060.0,72000,283800.0,9,8,9
32,4-Room Flat,44000,195360.0,72000,52800.0,1,1,1
31,Apartment,43000,175010.0,108000,47300.0,1,1,1
20,Executive Flat,47000,0.0,15000,0.0,1,1,1
39,Executive Flat,73000,513190.0,72000,138700.0,4,1,4
65,Landed Property,65000,984750.0,84000,292500.0,9,6,7
26,4-Room Flat,45000,99900.0,19000,27000.0,1,1,3
36,4-Room Flat,64000,378880.0,84000,102400.0,2,3,1
40,5-Room,48000,355200.0,96000,96000.0,1,2,1
53,5-Room,65000,793650.0,60000,214500.0,7,8,8
24,Executive Flat,47000,69560.0,14000,18800.0,1,4,1
42,1&2-Room Flat,139000,1131460.0,96000,305800.0,10,10,8
46,1&2-Room Flat,94000,904280.0,72000,244400.0,8,7,7
51,3-Room Flat,70000,802900.0,84000,217000.0,6,9,7
39,Apartment,63000,442890.0,60000,119700.0,4,7,4
22,5-Room,30000,22200.0,17000,6000.0,1,2,3
30,4-Room Flat,60000,222000.0,72000,60000.0,1,1,1
45,Executive Flat,124000,1147000.0,72000,310000.0,10,9,10
57,1&2-Room Flat,132000,1767480.0,84000,488400.0,10,7,9
51,4-Room Flat,147000,1686090.0,60000,455700.0,10,9,10
58,1&2-Room Flat,74000,1007140.0,84000,281200.0,9,10,10
49,3-Room Flat,111000,1191030.0,108000,321900.0,10,9,10
30,Landed Property,74000,273800.0,84000,74000.0,2,5,1
46,Executive Flat,67000,644540.0,60000,174200.0,6,6,4
54,3-Room Flat,92000,1157360.0,72000,312800.0,10,10,7
61,1&2-Room Flat,86000,1227220.0,72000,352600.0,10,10,7
60,Landed Property,63000,885150.0,60000,252000.0,8,7,8
37,Executive Flat,48000,301920.0,96000,81600.0,1,4,2
29,1&2-Room Flat,70000,233100.0,16000,63000.0,3,1,1
58,3-Room Flat,137000,1864570.0,72000,520600.0,10,10,10
59,5-Room,57000,788310.0,84000,222300.0,6,8,4
58,4-Room Flat,68000,925480.0,84000,258400.0,8,10,6
31,Executive Flat,54000,219780.0,96000,59400.0,1,1,4
37,Executive Flat,51000,320790.0,84000,86700.0,1,1,2
39,5-Room,79000,555370.0,60000,150100.0,5,3,6
52,Apartment,136000,1610240.0,84000,435200.0,10,10,7
56,4-Room Flat,53000,698010.0,72000,190800.0,5,3,8
26,4-Room Flat,68000,150960.0,14000,40800.0,3,1,1
51,1&2-Room Flat,68000,779960.0,84000,210800.0,6,5,7
65,5-Room,144000,2181600.0,84000,648000.0,10,10,10
59,Condominium,59000,815970.0,108000,230100.0,6,4,4
28,3-Room Flat,79000,233840.0,16000,63200.0,4,2,5
34,5-Room,43000,222740.0,84000,60200.0,1,1,1
56,3-Room Flat,138000,1817460.0,72000,496800.0,10,10,8
51,Condominium,56000,642320.0,72000,173600.0,5,6,5
50,1&2-Room Flat,146000,1620600.0,60000,438000.0,10,10,9
45,Condominium,87000,804750.0,84000,217500.0,7,5,7
31,Landed Property,76000,309320.0,60000,83600.0,3,1,2
59,Apartment,129000,1784070.0,60000,503100.0,10,10,9
60,Executive Flat,62000,871100.0,60000,248000.0,8,10,5
31,Executive Flat,57000,231990.0,108000,62700.0,1,1,2
45,1&2-Room Flat,111000,1026750.0,72000,277500.0,10,10,10
30,3-Room Flat,69000,255300.0,84000,69000.0,1,2,4
48,Apartment,56000,580160.0,84000,156800.0,4,1,5
60,3-Room Flat,52000,730600.0,84000,208000.0,5,6,7
29,Executive Flat,66000,219780.0,9000,59400.0,3,4,1
29,3-Room Flat,44000,146520.0,12000,39600.0,2,2,2
22,Executive Flat,42000,31080.0,5000,8400.0,1,1,1
22,5-Room,36000,26640.0,15000,7200.0,1,1,3
26,3-Room Flat,49000,108780.0,8000,29400.0,2,1,2
27,4-Room Flat,46000,119140.0,11000,32200.0,2,1,3
35,4-Room Flat,67000,371850.0,60000,100500.0,3,6,1
59,1&2-Room Flat,80000,1106400.0,84000,312000.0,10,10,10
54,Landed Property,52000,654160.0,72000,176800.0,5,7,5
25,5-Room,55000,101750.0,18000,27500.0,2,5,5
45,5-Room,67000,619750.0,108000,167500.0,4,1,7
29,5-Room,40000,133200.0,17000,36000.0,1,2,1
42,Executive Flat,104000,846560.0,72000,228800.0,8,10,10
23,Executive Flat,54000,59940.0,14000,16200.0,1,1,3
27,4-Room Flat,76000,196840.0,16000,53200.0,3,5,1
41,Condominium,91000,707070.0,60000,191100.0,7,5,9
46,5-Room,90000,865800.0,60000,234000.0,8,8,10
49,3-Room Flat,110000,1180300.0,72000,319000.0,10,10,10
37,1&2-Room Flat,74000,465460.0,84000,125800.0,3,2,5
54,Landed Property,81000,1018980.0,84000,275400.0,9,10,8
38,Condominium,68000,452880.0,96000,122400.0,3,5,3
56,Executive Flat,149000,1962330.0,108000,536400.0,10,10,9
54,Condominium,63000,792540.0,84000,214200.0,6,4,9
56,Apartment,75000,987750.0,60000,270000.0,9,9,10
30,Landed Property,74000,273800.0,72000,74000.0,2,2,1
32,Condominium,60000,266400.0,84000,72000.0,1,1,1
48,3-Room Flat,127000,1315720.0,60000,355600.0,10,10,7
36,Condominium,46000,272320.0,60000,73600.0,1,4,1
64,Apartment,97000,1448210.0,108000,426800.0,10,7,9
65,5-Room,92000,1393800.0,96000,414000.0,10,10,10
38,Condominium,42000,279720.0,72000,75600.0,1,4,4
23,Executive Flat,38000,42180.0,5000,11400.0,1,1,1
22,Executive Flat,57000,42180.0,12000,11400.0,1,3,3
58,Condominium,150000,2041500.0,72000,570000.0,10,10,8
51,1&2-Room Flat,87000,997890.0,60000,269700.0,9,9,6
65,1&2-Room Flat,127000,1924050.0,96000,571500.0,10,7,7
62,4-Room Flat,72000,1043280.0,96000,302400.0,9,10,10
58,1&2-Room Flat,111000,1510710.0,96000,421800.0,10,10,10
61,Executive Flat,141000,2012070.0,96000,578100.0,10,10,10
35,3-Room Flat,51000,283050.0,84000,76500.0,1,2,4
65,Condominium,107000,1621050.0,96000,481500.0,10,8,8
65,5-Room,88000,1333200.0,108000,396000.0,10,7,9
58,Apartment,70000,952700.0,72000,266000.0,8,9,8
56,Apartment,75000,987750.0,72000,270000.0,9,8,10
51,1&2-Room Flat,103000,1181410.0,108000,319300.0,10,10,10
64,Condominium,126000,1881180.0,72000,554400.0,10,10,10
31,Landed Property,42000,170940.0,108000,46200.0,1,2,1
53,Condominium,110000,1343100.0,96000,363000.0,10,10,9
65,3-Room Flat,120000,1818000.0,96000,540000.0,10,9,9
49,1&2-Room Flat,51000,547230.0,96000,147900.0,3,2,1
25,4-Room Flat,44000,81400.0,14000,22000.0,1,1,2
27,5-Room,42000,108780.0,17000,29400.0,1,2,4
49,Landed Property,78000,836940.0,72000,226200.0,7,10,8
62,Condominium,75000,1086750.0,96000,315000.0,9,8,10
59,Condominium,116000,1604280.0,60000,452400.0,10,7,10
59,4-Room Flat,100000,1383000.0,96000,390000.0,10,7,10
65,Apartment,137000,2075550.0,84000,616500.0,10,8,8
50,4-Room Flat,133000,1476300.0,96000,399000.0,10,10,10
44,5-Room,143000,1269840.0,108000,343200.0,10,10,10
29,4-Room Flat,54000,179820.0,10000,48600.0,3,1,1
60,Apartment,103000,1447150.0,108000,412000.0,10,10,9
41,1&2-Room Flat,129000,1002330.0,60000,270900.0,10,10,10
38,5-Room,66000,439560.0,60000,118800.0,4,5,6
57,3-Room Flat,68000,910520.0,84000,251600.0,7,5,6
25,3-Room Flat,39000,72150.0,19000,19500.0,1,1,1
21,4-Room Flat,34000,12580.0,8000,3400.0,1,2,4
46,Executive Flat,120000,1154400.0,108000,312000.0,10,8,10
64,3-Room Flat,131000,1955830.0,72000,576400.0,10,7,10
43,1&2-Room Flat,146000,1242460.0,60000,335800.0,10,8,10
58,Executive Flat,97000,1320170.0,72000,368600.0,10,7,8
38,Executive Flat,60000,399600.0,60000,108000.0,3,5,1
30,Apartment,63000,233100.0,72000,63000.0,1,2,3
34,Condominium,78000,404040.0,108000,109200.0,2,1,1
53,Apartment,59000,720390.0,60000,194700.0,6,7,6
29,5-Room,57000,189810.0,12000,51300.0,3,6,4
54,Executive Flat,125000,1572500.0,96000,425000.0,10,10,10
41,Condominium,126000,979020.0,84000,264600.0,10,7,10
48,3-Room Flat,96000,994560.0,72000,268800.0,9,7,10
51,4-Room Flat,134000,1536980.0,84000,415400.0,10,10,10
41,Landed Property,146000,1134420.0,108000,306600.0,10,10,10
40,Apartment,80000,592000.0,108000,160000.0,4,4,2
23,4-Room Flat,30000,33300.0,18000,9000.0,1,2,3
63,Executive Flat,87000,1279770.0,72000,374100.0,10,10,10
64,5-Room,68000,1015240.0,108000,299200.0,8,5,10
33,4-Room Flat,54000,259740.0,72000,70200.0,1,1,1
31,3-Room Flat,43000,175010.0,72000,47300.0,1,4,1
39,4-Room Flat,75000,527250.0,84000,142500.0,4,6,4
32,3-Room Flat,50000,222000.0,72000,60000.0,1,1,1
55,4-Room Flat,123000,1592850.0,96000,430500.0,10,8,8
36,Apartment,77000,455840.0,72000,123200.0,4,1,7
35,Landed Property,59000,327450.0,60000,88500.0,2,2,3
36,1&2-Room Flat,56000,331520.0,84000,89600.0,2,1,1
46,1&2-Room Flat,110000,1058200.0,72000,286000.0,10,10,7
36,Executive Flat,76000,449920.0,84000,121600.0,3,2,6
52,1&2-Room Flat,119000,1408960.0,72000,380800.0,10,7,10
60,1&2-Room Flat,73000,1025650.0,108000,292000.0,8,10,10
29,5-Room,77000,256410.0,6000,69300.0,4,6,1
45,5-Room,106000,980500.0,84000,265000.0,9,6,8
29,Executive Flat,56000,186480.0,14000,50400.0,3,6,4
33,1&2-Room Flat,64000,307840.0,60000,83200.0,2,1,1
48,Apartment,97000,1004920.0,108000,271600.0,8,6,5
57,Executive Flat,128000,1713920.0,108000,473600.0,10,9,10
47,4-Room Flat,91000,909090.0,108000,245700.0,7,8,6
46,Landed Property,92000,885040.0,84000,239200.0,8,5,6
43,3-Room Flat,65000,553150.0,96000,149500.0,3,6,1
52,Condominium,144000,1704960.0,96000,460800.0,10,10,10
27,5-Room,77000,199430.0,7000,53900.0,4,4,5
21,3-Room Flat,30000,11100.0,9000,3000.0,1,1,4
33,Apartment,72000,346320.0,84000,93600.0,2,4,1
38,Apartment,65000,432900.0,108000,117000.0,2,1,2
30,Apartment,80000,296000.0,60000,80000.0,3,2,3
58,4-Room Flat,89000,1211290.0,72000,338200.0,10,10,10
35,5-Room,78000,432900.0,96000,117000.0,3,3,5
65,5-Room,105000,1590750.0,84000,472500.0,10,10,8
40,4-Room Flat,45000,333000.0,108000,90000.0,1,1,4
53,5-Room,128000,1562880.0,60000,422400.0,10,10,8
32,Condominium,65000,288600.0,84000,78000.0,1,1,1
40,Apartment,63000,466200.0,108000,126000.0,2,4,2
63,Condominium,145000,2132950.0,96000,623500.0,10,10,9
59,Executive Flat,105000,1452150.0,72000,409500.0,10,10,8
27,4-Room Flat,43000,111370.0,18000,30100.0,1,1,1
63,Executive Flat,99000,1456290.0,96000,425700.0,10,8,10
53,Condominium,150000,1831500.0,60000,495000.0,10,9,10
47,Landed Property,50000,499500.0,72000,135000.0,3,5,1
26,Executive Flat,79000,175380.0,14000,47400.0,3,1,1
34,1&2-Room Flat,54000,279720.0,84000,75600.0,1,3,2
42,Executive Flat,125000,1017500.0,84000,275000.0,10,10,7
25,5-Room,35000,64750.0,16000,17500.0,1,1,3
54,3-Room Flat,101000,1270580.0,108000,343400.0,10,10,10
51,Condominium,149000,1709030.0,72000,461900.0,10,10,10
25,3-Room Flat,39000,72150.0,5000,19500.0,1,1,4
63,Apartment,147000,2162370.0,108000,632100.0,10,9,10
32,Condominium,64000,284160.0,60000,76800.0,2,3,2
43,Condominium,131000,1114810.0,108000,301300.0,10,10,10
59,3-Room Flat,63000,871290.0,96000,245700.0,7,10,9
45,Executive Flat,60000,555000.0,84000,150000.0,4,5,4
30,5-Room,78000,288600.0,60000,78000.0,3,4,4
39,3-Room Flat,51000,358530.0,84000,96900.0,2,1,1
58,5-Room,60000,816600.0,96000,228000.0,6,7,6
23,1&2-Room Flat,52000,57720.0,8000,15600.0,1,4,1
56,4-Room Flat,58000,763860.0,72000,208800.0,6,6,3
45,4-Room Flat,105000,971250.0,84000,262500.0,9,6,10
43,Condominium,52000,442520.0,96000,119600.0,2,1,3
53,4-Room Flat,53000,647130.0,108000,174900.0,3,1,2
38,4-Room Flat,51000,339660.0,96000,91800.0,1,1,4
57,Landed Property,112000,1499680.0,60000,414400.0,10,9,10
32,3-Room Flat,54000,239760.0,108000,64800.0,1,1,1
58,5-Room,96000,1306560.0,84000,364800.0,10,7,9
49,Condominium,111000,1191030.0,84000,321900.0,10,10,8
61,4-Room Flat,120000,1712400.0,60000,492000.0,10,10,10
55,Executive Flat,58000,751100.0,96000,203000.0,5,6,8
48,3-Room Flat,110000,1139600.0,96000,308000.0,10,10,10
26,5-Room,66000,146520.0,19000,39600.0,2,1,4
24,4-Room Flat,42000,62160.0,15000,16800.0,1,1,1
53,Landed Property,103000,1257630.0,96000,339900.0,10,10,10
30,Apartment,52000,192400.0,84000,52000.0,1,1,1
28,Executive Flat,74000,219040.0,16000,59200.0,3,6,2
62,5-Room,116000,1680840.0,96000,487200.0,10,10,10
58,Executive Flat,138000,1878180.0,108000,524400.0,10,10,10
40,Landed Property,52000,384800.0,108000,104000.0,1,1,4
60,Condominium,139000,1952950.0,60000,556000.0,10,7,10
40,Apartment,64000,473600.0,60000,128000.0,4,6,6
30,3-Room Flat,64000,236800.0,72000,64000.0,1,2,3
51,Landed Property,131000,1502570.0,72000,406100.0,10,10,9
30,Landed Property,69000,255300.0,72000,69000.0,2,1,3
